PC1,PC2
0.5734500943382463,-2.319052001039103
3.677580779034891,-2.230836007020605
-3.4236686676422305,0.007932560520898536
-2.4601968738132576,1.7562645430251949
0.024998468257578472,1.2607850660595907
3.6455147471344436,-1.7255214337686833
-0.20508785128861892,-2.2474075182981217
-1.6708708881765604,5.801952587373355
-3.480383595921984,-1.0293726701956334
2.230335834361862,-2.692041047799334
-2.67293455119086,-1.8055250431584573
-2.4932381502504293,-0.6811199052283304
-2.481413888767748,-1.867887292379883
0.8542066200032211,2.3346686294323096
-2.984947123102808,0.4037908786946354
4.062847085885516,-1.1350877946043494
0.900330228127183,-0.5672774948483201
-2.4092516264795893,-0.10255371853783758
-2.5727556400237233,-0.9398960294119023
2.8447230515271658,1.6925797531947293
2.6284684862770673,-0.46663834466359094
3.1880005774899978,-2.4514807069372058
-2.8168804146176107,-2.250590993138845
-2.0844944437523143,1.6941908736528346
1.048132881770306,2.8226555135953815
-1.6347051062453355,0.13340521946057138
2.492696544287578,-1.325467730469639
2.812283216334268,-0.1561981378492633
2.9514027087981383,0.9573054142795347
0.9826263575159766,1.2323068068900658
3.938026901147889,-0.6724004974443631
0.08662027019096656,2.160152659802493
-2.2498729503350687,0.13782952034592716
4.144081865559373,-2.942626355729142
-0.5883502704684642,3.0928077149320936
-2.8842798596757806,-0.4353255195240152
-2.9985987087807118,-0.9309647322447929
1.1671031040002686,1.3130329409242876
-2.301502366617236,-0.7153839243143042
-4.151855554058343,-0.2702315849108688
-2.6972552647281978,-1.3786490657907753
5.354966463956094,-1.4335942490058429
1.911133674701201,-1.6719060574311928
3.1086090121730168,-2.1643171791067375
-2.5065725723954304,-0.1827846251855393
0.017397107315672112,1.1470343357723178
0.9650750196205933,1.6664462337894324
0.2546440746481716,1.239936412190361
-0.20283640218416144,4.170144825721121
2.4089804323199897,-0.8036068885076342
1.5973549455284437,0.026491719106058843
-1.9226890526559428,2.5738293772479817
4.059736994217095,-0.8270374655529715
-3.670704261639237,-0.21069723627911222
-3.532180711537311,1.945596818895234
-2.980480337498883,-0.9117190421869875
-3.395125106311955,0.265029550136468
4.318813276737566,-0.8604358680963919
1.2555360399392517,0.33852218340906
3.915399506439353,-0.9594592313317739
1.9151387354203593,1.8158523071013541
-1.0914865450866886,0.7316963123222137
-0.23105225651518438,2.077965304331698
-2.2696520555941904,-1.0246166115460418
-3.14209803404914,-1.3644917265770076
-3.417946786530804,3.91121859040076
-0.28166248167510544,-3.050754378991
0.5075363220969648,-0.3498915821209137
0.4960046378498967,1.4842150679416255
-0.4559885728896595,2.0226421499917073
-2.6656611789428104,-0.15199540801467576
2.605921763309734,1.9683148135543111
3.8795071544439876,0.53114305641519
-0.5266182539233912,1.3022742788904902
-3.985549809658127,-1.4221792690469028
-0.6179276356177524,-2.6370750136296386
3.3913800378246535,-1.9437896522467561
-4.508773416424177,0.06595187881775476
3.8692647989345033,1.9699279496344104
-2.829990049553931,0.6099643321713389
3.455757526859376,-1.170977885949786
0.6189849625473964,-0.700751388995042
-3.630013530544598,1.1657491256235504
2.2302539943606257,-1.2687222837715018
1.020041539289628,-1.859312630736626
2.4314084915905414,-2.534951955514039
-2.928288972830004,0.14754979238597538
-3.801221829716156,-0.35763089423679867
-2.9039412389445998,-0.2980582374052183
-1.7198683240898847,-0.4800373200209661
-2.2159664024705514,-0.2991052452616007
-0.7096335075743286,-2.0011890745408163
3.840858553241899,2.0898410986198916
4.400085684193561,0.538565613452437
-3.3722641736352803,-0.1225462959496866
-4.283695394662929,-2.1806317267674142
4.062847085885516,-1.1350877946043494
-0.6266104242816075,-1.2091210295273382
-2.8997871529610038,-0.7742416760888465
3.670581864098839,-0.7624747919122918
-2.18875938336793,-1.9875456465726273
-1.777484088775853,-2.4490137413618145
-2.717764780769737,-0.719953514991929
-2.794780323363278,-1.6474317432960248
0.9229961617438579,0.807411838380248
3.9997550575970844,-1.1991661700285596
-3.001143850638512,0.5373633089213128
-1.892409715687174,-1.2679166765794585
3.9646600198769146,-0.14319067205699357
-2.3640588702121397,0.018922889023730117
-1.2304352502474996,1.9798835734244653
-3.8211107556180686,-0.06738447924016273
3.063352748194206,-0.9926420313546641
3.5256770343920123,-1.585394903931737
3.2097185958567027,-1.1088880254993403
-2.1313721534635297,2.436844792718194
1.0892006790116933,1.002852341026812
3.1926510378289192,-1.9802376985642416
2.4632450850717946,2.44556290303596
5.079874156514261,-0.6216938157633455
-3.620712829602617,-0.001072184936172572
-2.11813833517251,-2.7305857043425092
-2.604055007295077,-1.2477074044342715
-1.6332065310515305,2.238919728289619
-2.0092521527497897,-1.672955190164915
2.8955839066314364,4.206041670800268
-1.038766153176915,0.5799715615824086
3.4270712758283213,-1.9430466241190727
-2.28625276946081,3.5711800458070138
-1.1869663721987196,4.012435603159701
2.8568324368100697,-2.156130861517686
-0.8014556752057721,2.358538605386924
-4.32655745340162,-0.2111165123753113
4.754495787996137,-0.21456937519487593
-0.6851755727551431,0.42007325486756075
2.742197169987804,2.549170547821677
-1.342915687009761,-2.7753110736688176
2.786909897273099,-2.3372203495183945
1.4443078471974495,0.7458074926013466
-1.8679263471202505,1.392349988196131
2.7328376035055064,3.3553622830688092
-1.8628517338970745,1.0896439436700085
0.17501957409354926,1.8779277649405883
0.952126204660813,1.3848325014513292
3.483246360338538,-1.3533616353251496
-3.3535704126671586,-1.6524246526743052
-1.6304903933927037,3.4114709949789863
2.3033507375118494,1.0113207983692318
-3.0703013533015695,-1.1440093304448273
-2.184470492044252,-3.4857902138237757
2.7138869263050998,1.8886050020539231
-2.568271913589132,-0.9348200857129247
-3.123031237724676,-1.8066431473766311
1.9780270096280343,-0.4431906485159857
-3.0408482980345535,0.3729442474543982
4.302652254080273,-0.6986666867637712
1.5309717817765374,0.4758405293673825
-3.1019384130531944,-0.6849320078990968
3.839497299802914,-2.0030922252391803
1.8010171868056197,4.170936971264818
-4.016953978628429,-0.7635200561068313
2.7444007524828287,0.9011417372956463
2.489777438242092,1.8478023822578122
3.494809143047079,-0.9620146678108273
2.184800359770915,2.744151000596236
-2.7954387578101074,-0.305418511473313
-3.3274515557327695,-1.3560054847991716
5.221343558502448,-0.6828701374160041
-0.5047959981960467,-0.48015275787614226
1.2998682045114123,3.3724796798861987
-3.1056503430510123,-0.7606864430570909
1.7310764744512832,2.1193992126790926
-0.2321829619870076,0.28712730375144363
-3.7810003043395106,0.6595444327107443
-4.367336750212322,0.16770771473999352
-2.9613776340720426,-0.537094457245074
1.2982620388731876,2.8316626629450785
-0.8907173733190408,0.1652667575088912
-3.1403859334166997,-0.7271226521095149
-1.8696918523101878,3.1450368163058022
-2.9286664179655073,1.598795467388734
3.754412513397948,-2.4111135229123097
-2.184705439537897,1.8602761832416916
2.2737541727329718,-2.327341136136821
-2.255132741215649,-0.7916192871490867
2.307611080779544,0.3503988756957657
-2.5131324236554518,-0.7107874021204429
-0.3994340216339587,-0.5021688734100206
-3.7106732657817245,0.5692903083208756
-3.1374515802724936,1.0542196888434123
2.0853581228858284,0.6635225995071118
2.6585737308525865,0.7000418158462606
1.9335780327651377,-2.908134078004603
2.9458314569653954,-2.2214963159768875
2.063924081227376,1.3759391990209222
-2.5051151282779505,0.3968126205088851
0.17501957409354926,1.8779277649405883
0.07979599423956422,0.22844823542624962
0.9858979653150676,-1.276595201426996
-3.2086764222907127,-0.6686796987697942
-1.9044013945924683,-0.7728996567414782
3.4452153290494465,-0.3406936551846047
0.01918325982548021,4.1120814705191036
3.4002314419656794,-1.3916154425995826
0.10594912030399979,1.1831190287749176
-1.713574543097165,-2.2879653008381444
-1.930633896442832,0.1867982628783785
3.839386209021677,-1.2344710063715088
-3.7962592668089177,1.283707018312015
-3.796662074189198,-1.288010593053908
2.48825871212942,1.9917532854253521
-2.8077685218048885,-1.4809346604743197
-1.9070403077947626,-0.3827710609262202
1.9671984859599874,-2.55517548696196
2.1363725584365674,1.9843454151877151
-2.9673127146566003,0.6183497361438771
1.6617213202209487,1.158638958702287
-1.3727916149555277,-2.0807809821903565
-1.3007193049869719,0.6988827952972971
-2.5537127970533153,-0.05674346703667022
3.9319978425020112,-0.812433362962245
-1.4475305754129022,-0.5432262753549313
3.585718659983467,-2.430686146060045
1.4162520288633755,0.9793647694485139
0.25572075619500567,-1.811359298570872
-2.9133559153765614,0.06310377389386733
-4.293960431555182,0.865145015605567
4.138961898133123,-0.6396591539261034
3.834004880195873,-0.4561821505785691
-1.8097300891263985,1.156445176416622
-3.3899990964978755,-0.4636528920352674
-2.764859715529444,0.5865035113610965
0.6442613324870673,-0.21936398251900713
-3.6382539362123887,-0.434627408962648
-0.27785729810215143,2.884076421371186
1.6154963509008333,-0.07662256618416542
-2.945270494548851,-1.4338079017071874
-3.538568009506636,-0.9600380248561198
1.4473244010096795,3.2246221918156595
0.2524589170039183,3.3086312481508484
2.9134405222377118,-1.250165514092069
-3.1550963448357074,0.20272391201510204
-2.9000829924264915,-1.7344949283010593
-3.2491510831733468,-0.4674578148614711
-2.1702175251829816,1.0380833880824836
-3.333815193572897,-1.2026378228313441
-1.283761759804256,-3.0978881060229204
1.8616900708319897,1.5820483186585248
-1.946014306669681,-1.1638116547103106
-3.229483435103239,-0.37412696113329946
1.8765519607042267,0.7782210112004357
4.071612183457324,0.6490135475903371
-2.6066734224928716,-0.852956241500955
4.374199828471124,-0.2603662977642001
3.3183364463136784,-0.8709907846617918
-0.721608159335976,-2.220813422707447
1.8215803269691146,1.8481155744603754
1.1916408511338266,-0.3718324864138409
-3.039696247233196,-1.329818059013326
2.5532709541960603,-2.6432915058807542
-3.4288725885901763,-0.21053671738257232
2.7529318959216442,-2.4451528052801073
-3.7545237749443037,0.9688962267115107
-2.8319021657223247,-2.033717752864882
2.0683242507663917,1.207979934360247
3.067167412920891,1.1938832311608967
2.1914236284679327,-0.7355443118117629
3.194685744349021,-1.7526164588013853
1.4674947777635616,3.084765803945898
-3.3601743278857388,0.028204910580196817
-1.1814742138358911,-1.0487320456538298
2.9957669608699797,-1.8530731022479479
2.3497902663989723,-1.4187949093052306
-0.220926760767325,0.8237651015716106
4.47305397977499,-0.8313354871895552
1.2305168736794572,0.5311647248172164
-2.9223292098151092,-0.3830817844240182
-3.1403859334166997,-0.7271226521095149
-0.8275870862229124,3.390041116833226
1.2877416216949462,0.8664589263758181
3.959155085170638,-1.1237401625771806
-2.760699960815127,-0.3657382211888647
3.3519591993093814,-0.8942258071492722
0.8199014007157115,0.7347291544415525
-2.776274301966599,-2.20835790084594
-2.193722082340231,3.0636506705613926
-2.06570636520445,-2.2918494145695014
2.134765093655448,2.3075807376539883
-3.3149044167094526,1.2748440537821684
-2.687754934637117,2.0901794620096577
-1.560132929638292,-1.4290046769902744
-2.918306021273976,-1.135313741573345
2.117788982961515,0.49062193872546495
-2.602226397327674,-1.3571686266680938
-3.8486764957508828,-0.26354477910463453
-3.587546208761449,-2.264348653613044
-0.2662889565491008,0.44284159656149363
-3.417946786530804,3.91121859040076
-2.8183163545575205,-3.406454489416456
-3.0952776563192304,-0.7793304931236856
0.2939388895363177,1.404635589831748
2.416064766551099,0.9177605414524335
-1.3332282956171921,-0.6149600414346826
1.191889227871835,1.1168331969770164
4.341572198807716,-2.5570299643545935
-0.4283397901263174,-0.9561252557230313
2.58894249497024,-2.0475372340485065
0.17115537226143265,-0.9447454312590332
1.9662292444195337,0.27853985935431597
3.893120518566754,-1.53128560939982
-2.4131386516019955,2.125855029910904
-3.223564182369521,-0.20564916740215702
-3.0326864512437948,-1.393799682167459
-2.6338695233974003,0.6371911282965393
-3.2650161490237255,1.1519193490498973
3.2394331247635098,0.7134145478191141
-2.5165493053554036,0.9461653802437935
0.07697708945665815,-0.4480340340389844
-1.3623693269872963,4.165964272431174
-3.0098040078144703,-1.3162419413033344
-2.8640227440827912,0.6245206481837395
-1.1322972729064802,1.041423255413548
-2.602595023459355,-0.327950580462676
-0.3196748431155113,2.756133011419928
-2.6014387650826913,0.28635999680289914
0.633878676166582,0.8594896481165452
3.9477084468598633,3.2025445088210818
-0.3895648973382218,1.3498624311278222
2.2018996623413876,0.3907943525696042
3.4373904836474116,-2.0884254875104555
-2.2202678238295785,-0.6821455572938344
3.941538858055181,-1.6729294708553284
4.68004289305905,-0.32193846904155077
-0.2861925525124963,4.75651923511773
-2.7583458572262907,-0.8808111555041898
-2.481413888767748,-1.867887292379883
-3.775161052723343,-1.818052840310125
3.8139208741194723,-2.0924170537619373
5.1205117594499345,-1.095780710187547
-4.166222166136151,0.2254490951869716
5.2537555237836004,-1.4393421078778963
2.264119029249993,-0.3612071191322219
-3.205172320973337,-1.8714552591400337
2.3405351797888545,0.3884183660789006
4.0447315860014905,-1.4238830552966357
-0.1648172973915712,2.7860610801513443
0.6530917671264929,5.335855774657635
2.9863574406570708,0.6887222541312183
-2.678385482715587,-1.558478989448809
-2.0876357558735994,-1.7822403773002782
1.6232175343864716,1.047348376184206
0.17825870382856032,1.8787521966208762
-2.1113557251074453,0.04220275139832718
-3.407036039373448,-0.2005541009919113
-3.0005365875867485,-1.3690399245543645
-0.8461209233143987,-1.05774365432275
-2.751094486487272,-3.1263063807726668
-2.918306021273976,-1.135313741573345
-2.4582565339545974,-2.294297705344143
-2.6555849481406986,-1.8712283318590004
-1.4597277660850898,0.5634699276941403
3.7218828930681394,-2.0473756618485313
-3.0197932056974803,-0.2447415523467599
0.6914447054198316,-0.7090004901388062
1.955561084997626,1.1052757283252501
1.9563792504103943,2.3823168750611887
-1.9635450491440236,-1.7093939411916277
0.1725630298250799,0.06029518274516931
2.1579357828489245,2.778140891143688
-2.556811098985722,4.207283995698434
4.621002687625574,0.23118459615391979
-0.8732401609104646,0.8061060348230648
-0.11738924704795456,-1.6278609054106858
2.939887719056488,-0.852868669037257
0.5812413473841829,0.6726289209973647
3.197102447331016,-1.9155462226802353
-1.3538071024506777,-0.45926648868648495
3.754412513397948,-2.4111135229123097
-2.0575644704836886,-0.20202723391679595
3.2631731611893424,-2.54014371268841
4.07271428419783,-1.117850345571425
-3.2823718549633907,-0.9541133185684963
0.10157734953494392,2.0594602741988335
1.6709190045607902,2.4534285663264512
3.107094821562151,1.7761097089097155
-3.2602298422261415,-1.450768624055029
1.825086673723453,3.1601314759872197
-3.628746272888679,0.15559188995219655
-2.802399691621643,-2.524492365945302
2.037032550998061,2.2998440397831357
-3.3998205813992066,-1.4679455982266412
0.7948974143525676,-0.17417073469003463
0.5316593887345633,1.534940539103862
-0.6567002448686793,3.031331327629568
-1.9652816480264217,-1.2501628399074092
-2.1823661783688757,-1.387982337639678
-0.7040852215026132,1.6045675406942013
-0.8362736013153325,0.39084556384491886
2.7865854071218643,-0.8533386894306987
3.995899141514994,-0.2920897253858868
1.2555360399392517,0.33852218340906
1.4059500923108148,1.243998904583881
-3.2669804478700435,-1.7835602733559477
-0.37456679423652717,-0.2798452192226463
3.087893272435233,0.9141106294265559
-0.5265701535279634,1.308145890319417
4.0610537666203985,-0.17830997141654692
0.07219831033792268,1.3033611227956785
2.3913190037158265,0.6057856729504904
1.4126482701991927,1.1410700175871245
-1.7946894451523208,-2.5305795705818337
2.487020128895747,0.28702244584278874
2.6505498233897375,0.6945280232827422
3.0359385711238405,-1.1525592125829665
-3.3608177592416904,0.9202026254562161
-2.3276132071142106,-2.0704029486518003
-0.6387940697671982,-0.6926848317149421
2.061176510581242,1.6378729355141675
-2.0876357558735994,-1.7822403773002782
3.3891778568335345,1.9146480839470905
2.4233034018259048,-0.48165952156207253
3.5966560625394024,-2.0619996183055918
-0.9158132116362232,-1.7995163143467587
1.097204034219875,2.055989386263188
-0.9810936560010561,0.6455959468025358
2.4945330902354534,0.09671517046790472
-0.6010529122998376,1.9285558737653299
4.4883940434218035,-1.6542059024082105
-0.4065409009313345,2.1341445445374103
4.347775391944513,-0.9513719775065261
-2.824464885345174,2.005264810451531
-2.8669422025477314,-1.5901793651451186
2.578637911750503,-1.7006666699825284
4.439221363457116,-0.7459912805715048
-3.4002240556037897,0.08048857462427143
2.7837817027510616,-1.8811975643494325
0.527105990564909,-1.3193770543720422
3.4123447069395514,-0.5689815905114844
-1.7979900311573611,0.1638854882951555
-2.799279008641642,-1.0449503836260932
3.5601620770202014,-1.5089901878319596
1.3623171511104535,-2.1601274559360295
2.7337702127394135,0.39746939100114614
-1.1955435574653044,2.1447823974935347
0.3193758762518678,0.9570923694298826
2.3570008392039776,-1.2572774531466673
-0.5022036328304476,2.9943459945891044
-0.7125185078826959,0.26472728263164147
-2.80662150912352,-0.8058075177580928
-0.6492600671030033,1.8078583769820613
-1.4080945291766112,-1.6911076436785093
2.7574356828511393,-0.719621430601733
-0.175653281342461,-1.3253917908546424
-2.881310019337927,-0.009544856803412391
-3.053000199122257,0.27943027474537185
-1.0326927189977442,0.6916316408564289
-0.13748260303105403,0.34029903496775693
4.221397655911519,-0.7239675192485527
1.3879929663744637,-0.235098773718913
-2.730793878760277,-1.4909901756596673
2.9068537881934873,-2.439236985309115
-1.4029852290966152,-1.1703941729955127
-3.3658802924132254,1.42638099870879
-4.048364905661119,-0.7293122646461198
-2.756384788793228,-1.2923031308675006
-2.0870428775338503,-0.6376134799965428
0.7704719486411593,0.5848550369972554
-0.8344376282348975,-0.9184555638260777
3.9444083100070153,-1.7697610937363293
-2.16873499426975,3.100735250846456
1.5036393117936468,0.938894328029854
3.787818752029268,-1.2806909822516568
-1.9360983777617737,-1.7466299804341205
3.6371065253205805,0.6041949580064984
-1.9280449842022833,-1.6841033171480675
3.4953968570373424,-1.9313514669203014
2.458012554144335,1.187696206897487
1.5759839669374742,1.291656595944905
-0.0754678036883246,-0.5030929231307438
-0.2801195219886736,-0.886605560983551
1.010500107338607,2.102993401297571
-3.731193200812337,-1.2156477924079887
-2.81429584107682,-1.7919125766236974
-3.687137102045931,-0.4886865996717073
-0.8823827192549979,1.702228594687974
-3.7042777421120228,-0.27134471096851936
-1.7549486035955109,0.7488172973821963
0.07222409586350542,-0.46842289009791127
-2.75273901432578,-0.38244612128246125
2.4707677766226848,1.3436209260755745
-2.071891793998329,1.0780539071543926
-4.11070626011643,1.5391739443032926
-2.6242560205841463,-0.2482496350165098
-1.913206102637872,2.4401029555876184
-1.680707678584064,1.8263364948776537
-0.9178611011437092,3.0538496209656794
-3.1147696724004317,-0.5211439292639881
-0.909175663193428,-1.3727845080887697
-2.618063352656401,-1.1474596031679547
-3.112633994784528,-0.025722768149493883
4.64637987970875,-0.4600823004083397
1.667400691555545,-0.44375705289139933
0.4663080900115108,1.2916857956262842
-1.376952767501789,-2.838918095811821
-2.25239860704222,-0.1522399394379808
4.798527045177491,-1.760593168656035
3.4056887053410096,-2.07267093153017
-2.3957008929764303,-2.4929632191640776
1.6554730688575414,-2.549841355617099
-2.757681699050505,0.16342283875748664
-2.3332053784749034,-0.7130655539877349
-3.824074685478879,0.05501197003081547
-2.6017831263381326,-0.25874692522904075
-2.575241430832988,0.8338467246718402
-2.6415061052304347,-1.1902780907107102
1.8254760056858632,1.5377221207227616
3.113383815215295,-2.0387311055730355
0.5160185064703717,2.0507258843689633
-2.5743915354020896,1.7242120553250377
-2.3224823805152455,2.080617560073233
-2.214918924374201,-1.5259245124636545
-4.099927701171173,0.27280409564723734
-3.086524138169468,-0.4917349665900843
3.3689517929578185,-1.2549918169559142
-0.3480514925176856,-0.9228013108624774
0.702079330440293,-1.9058205233698475
-3.0040692830532953,-0.9674567154392183
-4.293960431555182,0.865145015605567
2.4752277081265857,0.9298395598703127
-1.2594178872104453,2.5474830545602707
-4.4395071411768905,1.0796494609780527
-0.5767463575537799,-3.590642643692175
-2.716001039008687,-1.3775425243073893
-0.6387276127721229,-0.21168812932765182
0.06507115680809152,1.1470813486674147
-1.268895852956688,-1.7147140439717592
3.0331837511555553,-2.1942278547792795
-2.7646591429526577,-1.7516542308528464
3.4455638108522204,-0.7309618033957945
-3.0731424360221133,-0.5966818127417408
2.5809597132499436,0.26316094682360175
2.746707967927474,4.2487622688608635
-3.2854735770948986,1.916265570162932
-1.7545383112062085,1.3694368843306797
2.716216583546907,2.01269903006306
2.3870005401167753,-2.6071852203742645
1.5759839669374742,1.291656595944905
-0.8210251164404554,-1.921607422096874
3.5648066752671785,-0.7135260033985794
-4.257174942092891,-0.2545305894326654
4.474643008724258,0.9212898243167222
0.6059137040852172,-0.4607686371362594
2.1693775257231134,3.3338481989062942
2.4091719690294,-0.12244626072748574
2.416064766551099,0.9177605414524335
3.5007016837198206,-1.479140509718156
1.831042916029636,2.668421871523002
0.6216024186327946,0.33648134105050903
3.9301842940189076,-1.2500011543489407
-2.2571985907475405,1.9968227980630633
5.875857965128515,-0.23730673622557968
-0.2196430055418591,-1.397084596047047
2.831669916309159,0.9853192309644146
0.8791684441435857,0.7620006187754053
4.937628754451579,-2.5577784259874203
-3.311060195012609,0.01352470882639183
2.6656725212376804,3.2729958258405487
-1.2067283383709915,-2.7881150289676686
-0.16116079899831978,1.8661953157704683
-1.3544927486981126,-6.416141089115005
-0.9105007013960015,-0.332784374444321
-0.5047959981960467,-0.48015275787614226
3.1350607433138804,1.1581932213617443
-2.3541666601453204,1.943949720584024
0.8602470483690577,2.1286413648092077
-3.587546208761449,-2.264348653613044
2.5692068204646565,0.14338666327901645
-1.7731124976963257,-1.237136613534967
-2.295587788215283,-2.1355079178020304
-1.8933844500875443,-1.505194484820269
-2.933902923088239,-1.4450138837709317
-2.867745940204158,-0.942351952137205
-2.877280532080574,-1.1208787345788616
-1.4485562624133548,0.028098105415614298
2.4441122285909462,1.6629258899660166
-0.16270800679341194,2.263154470778814
1.0356230912330049,0.7473142403112796
1.6306090533661146,0.17860573300212007
0.8199014007157115,0.7347291544415525
-4.213789958111928,-0.9849693389063965
2.400321022278705,2.2593164515229303
2.207754297042074,-2.7989893000893358
-1.8220854938280948,1.3703985792336248
2.5399002543714815,-2.1130218295855254
1.857204132094279,1.353239326707786
4.568701450809637,2.152652256482515
0.5117866000708442,0.1849132810415393
-0.6634707330821953,-0.39535882580969245
2.7748355440970602,-2.626859945807615
1.5633357426975578,0.43434733710200774
4.364011052144063,-0.6620670206601657
1.9939341384571483,-0.7384762928730756
4.1261061019330185,-2.4212926816738043
2.507182694000728,-1.8882451128171305
0.5345583434386076,1.9514307038379266
2.095112727510078,-1.686164195857352
-0.7573053310140707,-1.040945163891971
-2.3175259489509714,-2.478408422224113
-2.480978980234506,1.090833303074363
-1.2781237764079652,-1.1001053843527673
-2.4687977083990575,-2.9871824171073786
-3.706533635180978,1.3191648992068554
1.6169026744507444,0.48869270322716013
4.147274107710146,0.1718464146767122
1.4293054266640945,1.2137181550448595
0.6958644327074115,1.169720772146831
2.0318562440160877,1.5076354571398403
3.994809386838585,-2.6338201620755957
-1.4083292271371013,0.46415573775627084
3.067167412920891,1.1938832311608967
-1.7504359949947215,-3.0869314555314586
0.8042428582928276,2.266915517732947
0.8326467769392218,0.5108682439854622
-1.946014306669681,-1.1638116547103106
-3.4430398596777114,-1.3815562205606784
1.854852185712054,2.1501710578422526
-1.9315226943580017,-0.4758051150427924
1.8176989911991965,0.03677044569935483
-1.0501024591120995,0.5826686432121821
2.6157589949948092,-2.049236369016927
3.5274622830947444,-0.9751266393981497
-2.884467721925314,-0.35901430816840807
2.0085221154272417,3.418242204837786
-3.520994719441588,-0.9520222898105873
1.5944809558072783,0.47364046262815784
2.2022431852994693,1.225554492669616
-3.7918151053179963,-1.4189340009274254
3.1384919300287315,-0.9161174051274376
-2.949382416247972,2.0321394399693755
-2.0092521527497897,-1.672955190164915
4.343434004475431,-0.881984998696146
3.373927327261696,-2.22937006007431
-1.6947536630801856,3.733027741756877
3.71390030845233,0.3350981816151108
-3.8462885217498686,-1.7525116718188447
-0.9830976759415323,4.298768436026946
-0.019159719072823034,1.7701819253011624
-2.435202179495243,3.5749242950501645
1.5533876448814532,1.2279058471130495
5.062108928205271,-1.3071675096605349
1.9364379788297397,0.9960619365280159
0.7154301169476786,-1.5764094797173513
-3.4656896673774495,-1.5130756510931014
2.1812493982828265,1.2213922095733574
2.643974338729303,2.0354586538038184
-2.8614806879923385,1.1419339802480508
-3.3131731791690244,0.96957543616042
-1.913294365705709,-0.4620381525916048
3.3656352664938516,-1.1524270429515713
4.3412173913375485,-1.3961421481274634
-3.0781182172791874,-0.8206992066402178
3.352211752861317,-2.386302024886927
-2.668035962231092,-1.5293638412505945
3.846852158555157,0.777076449475032
3.6289134004083845,-1.2860142259520055
0.7731088782675231,-0.5982917176974919
2.5692068204646565,0.14338666327901645
4.415091714081135,1.2855552288346628
3.4422690720517335,-0.8302826855420685
3.230783774197251,-0.06766150638609415
1.4955853794325218,2.550160749318693
0.7959382318211571,1.7327831970725593
-1.746027393120646,-1.0764061772226623
-1.2030572906595114,-1.409542801136417
