KMeans_Cluster,Wine,Fruits,Meat,Fish,Sweets,Gold
0,74.65368682684341,5.79950289975145,32.55675227837614,8.66072908036454,5.96106048053024,20.075807787903894
1,568.7504854368932,40.266019417475725,289.4087378640777,59.58058252427185,40.658252427184465,62.20145631067961
