KMeans_Cluster,Income,Total_Spending,Total_Purchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,Total_Campaign_Acceptance
0,36951.43951946976,147.70753935376968,6.981772990886496,2.666942833471417,0.7340513670256835,3.5807787903893953,0.09113504556752279
1,69319.25388349514,1060.8655339805825,19.062135922330096,5.751456310679612,4.922330097087379,8.388349514563107,0.5398058252427185
