PC1,PC2,KMeans_Cluster
0.8657259158398566,1.3532631223058311,1
3.973160846749722,-1.9632972245364644,1
-0.7973325462360461,-0.8829235666615047,0
2.2398870219890283,-2.106337446720261,1
-0.33317613037333005,-1.2273151641483093,0
1.6896506406464822,0.3487673076430973,1
4.050257497275816,-1.3013521796298544,1
-2.4046168374640393,1.8265715951236916,0
-3.1354744777482377,-0.442644662763995,0
-2.966782501725504,-1.161332647391213,0
-2.5050688138393093,0.3651695239754716,0
-2.9743080646768494,1.4435299023636272,0
3.2062210218134353,0.19680578256168524,1
-2.407157132004887,1.3227822384499928,0
-0.41879547562116626,-1.1120821863830452,0
-1.0752316090524332,4.7385217209600246,0
-3.048895656106098,-0.5638746314233397,0
-2.650032573531417,0.22211024349014982,0
-1.2622328670849365,0.9124031694854629,0
-2.690802411567997,-0.7085797560777308,0
-0.377191968115904,2.3776170333071036,0
-2.582606581521143,-0.2309455637527728,0
0.5409256811651216,0.6743996451859818,1
4.844110434644293,2.794134290708616,1
-0.5956515064709481,0.6893543956656123,0
1.9928453446562595,0.4586798813732102,1
3.0388328442441392,-1.5340535111675047,1
-2.2307122123677057,-0.7408054035053727,0
4.0216934293539035,-2.0067293144855882,1
5.043459340546521,-0.4654989570403671,1
0.25668213095484205,4.682627364015636,0
-2.6295895696642444,-1.0325436375817743,0
-2.597570393048264,-1.6885373682539113,0
-3.434599052941599,-1.6363421430169627,0
3.473873948934388,-1.9544047072325468,1
5.525392835044403,-0.4325425960234073,1
-3.9604426611214234,1.0343003589741455,0
5.369040322942914,-1.4189057434751382,1
2.0081579526110542,-0.6264869230844817,1
-3.018813899489755,-1.5835516108291372,0
2.1551319741759865,0.5329703217455137,1
4.034985252663162,-1.7026307326751733,1
-0.0025599914988527436,1.8491910701431997,0
1.5299965504633695,6.722128160130424,1
2.7721263232844833,0.6411838260308539,1
-2.5639171509710477,-1.2196639846658188,0
-2.17059557966536,-1.1709312231027822,0
1.3784911286069002,0.7313439817078664,1
0.19187092756054056,1.1063096432276756,1
-2.1918849302082104,-0.21465100085076577,0
-3.1855944899280635,-0.5357039924546642,0
-3.0090684864508512,-1.3125354993835516,0
-1.1573347025857494,-0.6849034225137094,0
-2.3620151852556437,-2.31938256794586,0
-2.9435534369218024,-1.1112237990190583,0
-2.5029569504548164,-2.4452719052159253,0
-2.530006366475668,-1.9785453735086853,0
-1.5534953629189612,-0.07974446753700207,0
3.426636822138982,-1.8522791853916716,1
-2.881739358651733,-0.5826290943739215,0
0.2130504350849045,-0.3555143903805172,1
2.156657760419924,1.5500382802844468,1
2.618465135533338,1.9275671250941608,1
-2.134428644132188,-1.3340631755366013,0
-0.2255553769263351,0.48776916192526404,1
2.432926982002012,2.08029536951244,1
-2.343217461860836,4.316747610482513,0
4.758013399387781,-0.12203395933997595,1
-1.0189492872511725,0.30920929670785746,0
-0.5522969483067666,-0.9905335174074155,0
2.9135043551774493,-0.8918986625855023,1
0.3329832992216801,0.24370014812229684,1
2.987008958489253,-1.2007335816363909,1
-1.6025031726794223,-0.5990046980079624,0
3.547639719449322,-1.9439902557162179,1
-2.110902574985448,-0.647127430409605,0
3.207762247899514,-1.837471215766026,1
4.143302975332817,-1.1820861023475895,1
-3.035988421340849,-0.803018090061381,0
0.015489464154435474,1.9396329956246647,1
1.5679556765374374,1.7795766986266708,1
3.7514119022778734,1.9030321614465606,1
-3.063179745364049,-1.3391943171086118,0
2.2841993836860555,2.9206894185229655,1
-3.3765719726382377,0.4408586320905345,0
-2.849435760604283,-1.991757285753572,0
2.1082688475594877,1.9529436544724632,1
-3.0595142988881245,-0.5124143095065202,0
0.4473875002143508,-0.38377746258330364,1
0.454643643886724,1.1953891153234661,1
-0.34974113209320157,2.4397775434034465,0
-2.315894595179793,-1.233442266450751,0
-2.3381204148354886,-1.1838704750213807,0
-0.956092977075359,0.5985985715066545,0
-0.9398017840360525,0.1875136396986262,0
2.9803727438841427,-0.5944572841570682,1
4.320157817673135,0.02962130258017958,1
1.048235405241762,-0.05016621708293848,1
1.1699098192852397,0.7393587930231433,1
-3.125360442722741,-1.433812163161214,0
-0.8742474069242778,-0.8980795311479618,0
3.027906810963489,0.8010916055776551,1
-0.7435657046475718,0.5619625075291752,0
3.6383838231295504,-0.5191285341727964,1
0.311601466333455,0.9216081929160657,0
2.286720549799071,-0.09421822130557118,1
1.1582941746369813,0.9475632972869512,1
-1.8901352913883038,-1.8738773663240655,0
2.8198575351360935,0.27066937145559433,1
2.8461359449997863,0.9507354398804878,1
2.466130813678249,-0.868838909437604,1
-3.318410030565671,1.1076586228808514,0
-2.3148655023112426,-1.440765004619057,0
-1.1727158854569217,-1.5779717170254814,0
1.7202182018585672,0.8722730285442553,1
-2.17059557966536,-1.1709312231027822,0
3.559184135882317,1.1109255410779069,1
2.753024016711383,0.06487036467428335,1
3.396455550424371,-1.5985822174115385,1
-1.4355202819902697,-2.189119572619877,0
1.0018141454032976,2.0100890326908614,1
-1.1939470331443292,0.03731416325899074,0
2.180959099393346,0.23174660335948682,1
-0.7594849988676414,1.588679442518908,0
4.449160829388542,-1.4705217790513367,1
-0.43761105296785874,1.473374922388588,0
4.440400544963916,-0.8895749010805012,1
-2.729962998849411,1.7533466512566402,0
-2.933103065356358,-1.419617566203532,0
2.2067108821407424,-1.4414244374789922,1
4.181794376378589,-1.0353106333836004,1
-3.2627391643449677,0.25376043199365794,0
2.5850666339796815,-2.208279072446086,1
0.016800715298716556,-1.7816462055066855,1
3.102289619910792,-0.9379332069663429,1
-1.9538953704139248,-0.12580534900693607,0
-2.8592003828888997,-1.0046260355536738,0
3.224963408698986,-1.303206612680105,1
0.8945701292447187,-2.0826073757815786,1
2.975373285840985,-0.2840395717919345,1
-1.2046933696368447,2.2878659113912514,0
0.13680741626849222,0.7705153285930211,1
2.3173350143327927,-0.580300708587184,1
-0.24822303082957656,2.796413021338368,0
-1.0666854833804331,0.713695226145199,0
-2.6548286359023012,-0.8573259549722906,0
-0.6388873100332876,1.2664801110049815,0
-1.8271592354822945,-1.3728522645306738,0
2.5299547386172865,-1.2095016462068173,1
-0.5691806458882922,-0.6967699982942102,0
-2.679702044526611,-0.43334801800534395,0
-2.758215651745548,-0.22812267052675705,0
-1.3103773876002482,0.2329784259070845,0
-0.29490426182972945,0.047529359102562715,0
4.340748380970498,-1.1167359096787357,1
1.2704495091110335,0.024959585584199032,1
-2.5692298082458844,-1.3441678445890144,0
2.7721580934632595,-2.0054978906242065,1
-1.746625367411596,-1.181370755453787,0
